"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZUnitStandardType","ZZMigrateValues",_LOG_
*,88,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:436,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000087] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000087] / "
*,89,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:980,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000088] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000088] / "
*,90,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000089] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000089] / "
*,91,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:1075,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000090] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000090] / "
*,92,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000091] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000091] / "
*,93,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:695,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000092] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000092] / "
*,94,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:919,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000093] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000093] / "
*,95,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:761,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000094] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000094] / "
*,96,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:770,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000095] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000095] / "
*,97,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:996,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000096] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000096] / "
*,98,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:7;ZZUnitStandard:ZZUnitStandard_id:1116,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000097] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000097] / "
*,99,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:983,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000098] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000098] / "
*,100,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:980,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000099] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000099] / "
*,101,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000100] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000100] / "
*,102,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:1075,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000101] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000101] / "
*,103,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000102] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000102] / "
*,104,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:695,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000103] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000103] / "
*,105,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:919,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000104] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000104] / "
*,106,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:761,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000105] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000105] / "
*,107,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:770,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000106] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000106] / "
*,108,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:996,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000107] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000107] / "
*,109,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:1116,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000108] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000108] / "
*,110,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:30,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000109] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000109] / "
*,111,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:31,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000110] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000110] / "
*,112,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:32,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000111] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000111] / "
*,113,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:8;ZZUnitStandard:ZZUnitStandard_id:33,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000112] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000112] / "
*,114,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:453,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000113] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000113] / "
*,115,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:452,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000114] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000114] / "
*,116,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:450,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000115] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000115] / "
*,117,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:449,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000116] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000116] / "
*,118,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:448,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000117] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000117] / "
*,119,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:983,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000118] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000118] / "
*,120,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:980,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000119] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000119] / "
*,121,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000120] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000120] / "
*,122,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:1075,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000121] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000121] / "
*,123,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000122] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000122] / "
*,124,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:695,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000123] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000123] / "
*,125,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:919,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000124] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000124] / "
*,126,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:761,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000125] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000125] / "
*,127,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:770,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000126] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000126] / "
*,128,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:996,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000127] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000127] / "
*,129,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:9;ZZUnitStandard:ZZUnitStandard_id:1116,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000128] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000128] / "
*,130,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:983,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000129] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000129] / "
*,131,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:215,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000130] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000130] / "
*,132,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:980,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000131] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000131] / "
*,133,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000132] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000132] / "
*,134,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:1075,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000133] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000133] / "
*,135,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000134] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000134] / "
*,136,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:695,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000135] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000135] / "
*,137,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:919,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000136] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000136] / "
*,138,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:439,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000137] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000137] / "
*,139,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:216,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000138] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000138] / "
*,140,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:217,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000139] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000139] / "
*,141,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:761,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000140] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000140] / "
*,142,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:770,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000141] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000141] / "
*,143,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:996,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000142] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000142] / "
*,144,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:10;ZZUnitStandard:ZZUnitStandard_id:1116,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000143] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000143] / "
*,145,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:11;ZZUnitStandard:ZZUnitStandard_id:236,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000144] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000144] / "
*,146,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:11;ZZUnitStandard:ZZUnitStandard_id:426,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000145] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000145] / "
*,147,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:11;ZZUnitStandard:ZZUnitStandard_id:930,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000146] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000146] / "
*,148,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:11;ZZUnitStandard:ZZUnitStandard_id:1138,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000147] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000147] / "
*,149,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:11;ZZUnitStandard:ZZUnitStandard_id:981,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000148] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000148] / "
*,150,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:11;ZZUnitStandard:ZZUnitStandard_id:212,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000149] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000149] / "
*,151,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:11;ZZUnitStandard:ZZUnitStandard_id:213,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000150] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000150] / "
*,152,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:12;ZZUnitStandard:ZZUnitStandard_id:736,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000151] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000151] / "
*,153,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:12;ZZUnitStandard:ZZUnitStandard_id:212,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000152] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000152] / "
*,154,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:12;ZZUnitStandard:ZZUnitStandard_id:213,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000153] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000153] / "
*,155,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:912,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000154] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000154] / "
*,156,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:913,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000155] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000155] / "
*,157,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:921,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000156] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000156] / "
*,158,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:914,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000157] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000157] / "
*,159,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:915,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000158] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000158] / "
*,160,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:916,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000159] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000159] / "
*,161,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:917,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000160] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000160] / "
*,162,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:13;ZZUnitStandard:ZZUnitStandard_id:985,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000161] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000161] / "
*,163,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:581,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000162] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000162] / "
*,164,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:582,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000163] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000163] / "
*,165,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:585,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000164] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000164] / "
*,166,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:584,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000165] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000165] / "
*,167,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:746,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000166] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000166] / "
*,168,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:744,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000167] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000167] / "
*,169,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:745,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000168] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000168] / "
*,170,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:82,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000169] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000169] / "
*,171,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:1299,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000170] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000170] / "
*,172,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:1300,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000171] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000171] / "
*,173,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:1301,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000172] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000172] / "
*,174,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:542,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000173] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000173] / "
*,175,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:565,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000174] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000174] / "
*,176,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:14;ZZUnitStandard:ZZUnitStandard_id:544,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000175] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1000175] / "
