"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZSaqaUnitStandardCode","ZZSaqaUnitStandardTitle","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMqaUnitStandardCode","ZZMigrateValues"
*,3570,Y,"244105",Participate in a task team in a process environment,4,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244105",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3571,Y,"260998",Administer first aid in the event of cyanide poisoning,3,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"260998",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3572,Y,"261137",Control a resin adsorption process in a metallurgical plant,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"261137",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3573,Y,"261003",Control the Biological Oxidation (Biox) Process,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"261003",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3574,Y,"261010",Control the dense medium separation process in a metallurgical plant.,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"261010",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3575,Y,"260978",Control the drying operation in a metallurgical plant,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"260978",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3576,Y,"260988",Control the froth flotation process in a metallurgical plant,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"260988",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3577,Y,"260983",Control the gravity concentration process in a metallurgical plant,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"260983",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3578,Y,"260985",Control the jig operation process in a metallurgical plant,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"260985",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3579,Y,"261118",Control the process of uranium recovery from solution in a metallurgical plant,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"261118",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3580,Y,"120389","Explain and apply the concept, principles and theories of motivation in a leadership context",6,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"120389",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3581,Y,"261117",Generate steam by means of a coal-burning boiler,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"261117",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3582,Y,"261011",Control the de-watering process in a metallurgical plant,15,2008-01-25 00:00:00.000,2011-01-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"261011",ref:ZZLkpNqfLevel:ZZNqfLevel:4
*,3583,Y,"244076",Apply elementary statistical process control principles,6,2008-01-26 00:00:00.000,2011-01-26 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244076",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3584,Y,"244071",Apply sampling theory and practice,5,2008-01-26 00:00:00.000,2011-01-26 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244071",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3585,Y,"244080",Apply standard operating procedures in a process environment,10,2008-01-26 00:00:00.000,2011-01-26 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244080",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3586,Y,"244078",Demonstrate understanding of a work permit system,3,2008-01-26 00:00:00.000,2011-01-26 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244078",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3587,Y,"244074",Demonstrate understanding of liquid-solid and solid-solid separation processes,10,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244074",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3588,Y,"244075",Maintain the quality of products in a production environment,5,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244075",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3589,Y,"244082",Monitor plant and equipment in a process environment,10,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244082",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3590,Y,"12317",Read and adjust instruments on production or packing equipment,7,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"12317",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3591,Y,"244073","Receive, handle and store hazardous chemicals safely",5,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244073",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3592,Y,"244079",Respond to emergencies in a process environment,3,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244079",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3593,Y,"115188",Apply environmental protection procedures,4,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"115188",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3594,Y,"114643","Apply occupational health, safety and environmental protection in an explosive manufacturing environment",8,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114643",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3595,Y,"110300","Clean inspect and lubricate a production machine, and repair minor faults",9,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"110300",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3596,Y,"114639",Control waste or effluent water in a manufacturing environment,4,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114639",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3597,Y,"114647",Decontaminate equipment and work areas in an explosive environment,5,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114647",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3598,Y,"114644","Demonstrate an understanding of the behaviour, performance and use of explosives",8,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114644",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3599,Y,"244072",Demonstrate understanding of heat transfer equipment,10,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244072",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3600,Y,"114649",Destroy hazardous waste or redundant explosives,6,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114649",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3601,Y,"114650",Mix explosive and non-explosive materials,6,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114650",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3602,Y,"114652",Operate an X-ray machine in an explosive environment,4,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114652",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3603,Y,"114637",Operate explosives accessories manufacturing equipment,10,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114637",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3604,Y,"114642",Operate hydraulic and pneumatic presses in an explosive manufacturing environment,6,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114642",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3605,Y,"114645",Operate initiating device manufacturing equipment in an explosive manufacturing environment,10,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114645",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3606,Y,"114653",Operate propellant manufacturing equipment in an explosive manufacturing environment,10,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114653",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3607,Y,"114651",Operate small arms ammunition manufacturing equipment,10,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114651",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3608,Y,"114640",Prepare and treat metal surfaces of empty containers or components in the manufacturing environment,6,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114640",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3609,Y,"244083",Solve operating problems using relevent technologies,5,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244083",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3610,Y,"114641",Transport and store explosives and explosive containing materials,6,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114641",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3611,Y,"244081",Understand the properties and applications of materials in a processing environment,5,2008-01-27 00:00:00.000,2011-01-27 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244081",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3612,Y,"244241",Apply knowledge of chemical reactions in a processing environment,6,2008-01-20 00:00:00.000,2011-01-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244241",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3613,Y,"244086",Apply quality procedures in a process plant,6,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244086",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3614,Y,"244092",Demonstrate understanding of solid-vapour and surface based separation processes,10,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244092",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3615,Y,"244091",Identify and interpret instrument control loops,8,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244091",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3616,Y,"244098",Perform statistical process control in a process environment,4,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244098",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3617,Y,"244093",Read and interpret process and instrumentation diagrams,4,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244093",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3618,Y,"244085",Respond to emergencies in a process environment,6,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244085",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3619,Y,"244087",Solve operating problems in a process plant conditions,10,2009-08-20 00:00:00.000,2012-08-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244087",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3620,Y,"244084",Use operating instructions to control process plant conditions,5,2009-05-10 00:00:00.000,2012-05-10 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244084",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3621,Y,"114981",Capture numerical and text information on an electronic database,2,2008-05-20 00:00:00.000,2011-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"114981",ref:ZZLkpNqfLevel:ZZNqfLevel:2
*,3622,Y,"244088",Act as the Safety Watcher during the performance of maintenance activities,3,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244088",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3623,Y,"244096",Conduct on-site analysis of process materials,5,2009-08-20 00:00:00.000,2012-08-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244096",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3624,Y,"244090",Demonstrate understanding of the principles of kinematics in physics,6,2009-05-20 00:00:00.000,2012-05-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244090",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3625,Y,"244095","Dismantle, assemble and install basic components in a process environment",6,2009-02-20 00:00:00.000,2012-02-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"244095",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3626,Y,"263577",Monitor and control a crystallisation process,15,2009-10-20 00:00:00.000,2012-10-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263577",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3627,Y,"263636",Monitor and control an electrowinning process,15,2009-09-20 00:00:00.000,2012-09-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263636",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3628,Y,"263617",Monitor and control pyrite processing within a sulphuric acid production plant,15,2009-10-20 00:00:00.000,2012-10-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263617",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3629,Y,"263454",Monitor and control the base metal leaching process,15,2009-10-20 00:00:00.000,2012-10-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263454",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3630,Y,"263576",Monitor and control the cobalt production process,15,2009-10-20 00:00:00.000,2012-10-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263576",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3631,Y,"263634",Monitor and control the conversation of platinum group metal salts into final metal products,15,2009-10-20 00:00:00.000,2012-10-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263634",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3632,Y,"263497",Monitor and control the manufacturing of ammonium nitrate based explosives,15,2009-10-20 00:00:00.000,2012-10-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263497",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3633,Y,"263619",Monitor and control the manufacturing of explosives accessories,15,2009-10-10 00:00:00.000,2012-10-10 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263619",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3634,Y,"263515",Monitor and control the manufacturing of initiating devices,15,2009-11-20 00:00:00.000,2012-11-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263515",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3635,Y,"263574",Monitor and control the manufacturing of propellants,15,2009-11-20 00:00:00.000,2012-11-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263574",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3636,Y,"263575",Monitor and control the manufacturing of small arms ammunition,15,2009-11-20 00:00:00.000,2012-11-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263575",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3637,Y,"263594",Monitor and control the nickel production process,15,2009-11-20 00:00:00.000,2012-11-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263594",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3638,Y,"263614",Monitor and control the Platinum Group Metals (PGMs) recovery process,15,2009-11-25 00:00:00.000,2012-11-25 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263614",ref:ZZLkpNqfLevel:ZZNqfLevel:3
*,3639,Y,"263595",Monitor and control the platinum group metals preparation process,15,2009-12-20 00:00:00.000,2012-12-20 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"263595",ref:ZZLkpNqfLevel:ZZNqfLevel:3
